	annee	epci	nom_epci	secteur	energie	consommation
383	2005	200077055	CA Coulommiers Pays de Brie	IND	BOIS	0.0
384	2005	200077055	CA Coulommiers Pays de Brie	IND	GN	49629.21
385	2005	200077055	CA Coulommiers Pays de Brie	RES	ELEC	242889.27000000005
386	2005	200077055	CA Coulommiers Pays de Brie	RES	PP + CMS	165629.53
387	2005	200077055	CA Coulommiers Pays de Brie	RES	URB	14350.39
388	2005	200077055	CA Coulommiers Pays de Brie	RES	BOIS	83291.75999999997
389	2005	200077055	CA Coulommiers Pays de Brie	RES	GN	232908.89999999997
390	2005	200077055	CA Coulommiers Pays de Brie	TER	ELEC	55816.859999999986
391	2005	200077055	CA Coulommiers Pays de Brie	TER	PP + CMS	14905.359999999999
392	2005	200077055	CA Coulommiers Pays de Brie	TER	URB	11084.12
393	2005	200077055	CA Coulommiers Pays de Brie	TER	BOIS	0.0
394	2005	200077055	CA Coulommiers Pays de Brie	TER	GN	52120.3
395	2005	200077055	CA Coulommiers Pays de Brie	TRAF	ELEC	0.0
396	2005	200077055	CA Coulommiers Pays de Brie	TRAF	PP + CMS	353607.79000000004
397	2005	200077055	CA Coulommiers Pays de Brie	TRAF	URB	0.0
398	2005	200077055	CA Coulommiers Pays de Brie	TRAF	BOIS	0.0
399	2005	200077055	CA Coulommiers Pays de Brie	TRAF	GN	0.0
400	2005	247700032	CC Moret Seine et Loing	AGR	ELEC	631.41
401	2005	247700032	CC Moret Seine et Loing	AGR	PP + CMS	12342.589999999998
402	2005	247700032	CC Moret Seine et Loing	AGR	URB	0.0
403	2005	247700032	CC Moret Seine et Loing	AGR	BOIS	0.0
404	2005	247700032	CC Moret Seine et Loing	AGR	GN	0.0
405	2005	247700032	CC Moret Seine et Loing	IND	ELEC	14017.699999999999
406	2005	247700032	CC Moret Seine et Loing	IND	PP + CMS	1741.9799999999996
407	2005	247700032	CC Moret Seine et Loing	IND	URB	0.0
408	2005	247700032	CC Moret Seine et Loing	IND	BOIS	0.0
409	2005	247700032	CC Moret Seine et Loing	IND	GN	41447.9
410	2005	247700032	CC Moret Seine et Loing	RES	ELEC	134978.54
411	2005	247700032	CC Moret Seine et Loing	RES	PP + CMS	78003.51
412	2005	247700032	CC Moret Seine et Loing	RES	URB	0.0
413	2005	247700032	CC Moret Seine et Loing	RES	BOIS	39916.680000000015
414	2005	247700032	CC Moret Seine et Loing	RES	GN	155664.95
415	2005	247700032	CC Moret Seine et Loing	TER	ELEC	43334.86
416	2005	247700032	CC Moret Seine et Loing	TER	PP + CMS	6174.87
417	2005	247700032	CC Moret Seine et Loing	TER	URB	0.0
418	2005	247700032	CC Moret Seine et Loing	TER	BOIS	0.0
419	2005	247700032	CC Moret Seine et Loing	TER	GN	16398.26
420	2005	247700032	CC Moret Seine et Loing	TRAF	ELEC	0.0
421	2005	247700032	CC Moret Seine et Loing	TRAF	PP + CMS	157036.48
422	2005	247700032	CC Moret Seine et Loing	TRAF	URB	0.0
423	2005	247700032	CC Moret Seine et Loing	TRAF	BOIS	0.0
424	2005	247700032	CC Moret Seine et Loing	TRAF	GN	0.0
425	2005	247700057	CA Melun Val de Seine	AGR	ELEC	259.79
426	2005	247700057	CA Melun Val de Seine	AGR	PP + CMS	9114.710000000001
427	2005	247700057	CA Melun Val de Seine	AGR	URB	0.0
428	2005	247700057	CA Melun Val de Seine	AGR	BOIS	0.0
429	2005	247700057	CA Melun Val de Seine	AGR	GN	0.0
430	2005	247700057	CA Melun Val de Seine	IND	ELEC	103555.47999999998
431	2005	247700057	CA Melun Val de Seine	IND	PP + CMS	12462.659999999998
432	2005	247700057	CA Melun Val de Seine	IND	URB	854.52
433	2005	247700057	CA Melun Val de Seine	IND	BOIS	0.0
434	2005	247700057	CA Melun Val de Seine	IND	GN	277374.75000000006
435	2005	247700057	CA Melun Val de Seine	RES	ELEC	325077.3900000001
436	2005	247700057	CA Melun Val de Seine	RES	PP + CMS	116299.95999999999
437	2005	247700057	CA Melun Val de Seine	RES	URB	142671.72
438	2005	247700057	CA Melun Val de Seine	RES	BOIS	90680.37999999999
439	2005	247700057	CA Melun Val de Seine	RES	GN	524782.76
440	2005	247700057	CA Melun Val de Seine	TER	ELEC	176593.84000000003
441	2005	247700057	CA Melun Val de Seine	TER	PP + CMS	54577.549999999996
442	2005	247700057	CA Melun Val de Seine	TER	URB	24002.980000000003
443	2005	247700057	CA Melun Val de Seine	TER	BOIS	0.0
444	2005	247700057	CA Melun Val de Seine	TER	GN	287623.95000000007
445	2005	247700057	CA Melun Val de Seine	TRAF	ELEC	0.0
446	2005	247700057	CA Melun Val de Seine	TRAF	PP + CMS	1235243.1699999997
447	2005	247700057	CA Melun Val de Seine	TRAF	URB	0.0
448	2005	247700057	CA Melun Val de Seine	TRAF	BOIS	0.0
449	2005	247700057	CA Melun Val de Seine	TRAF	GN	0.0
450	2005	247700065	CC du Pays de l'Ourcq	AGR	ELEC	1248.17
451	2005	247700065	CC du Pays de l'Ourcq	AGR	PP + CMS	11755.279999999999
452	2005	247700065	CC du Pays de l'Ourcq	AGR	URB	0.0
453	2005	247700065	CC du Pays de l'Ourcq	AGR	BOIS	0.0
454	2005	247700065	CC du Pays de l'Ourcq	AGR	GN	0.0
455	2005	247700065	CC du Pays de l'Ourcq	IND	ELEC	75088.55
456	2005	247700065	CC du Pays de l'Ourcq	IND	PP + CMS	3146.02
457	2005	247700065	CC du Pays de l'Ourcq	IND	URB	0.0
458	2005	247700065	CC du Pays de l'Ourcq	IND	BOIS	0.0
459	2005	247700065	CC du Pays de l'Ourcq	IND	GN	169213.21
460	2005	247700065	CC du Pays de l'Ourcq	RES	ELEC	56585.149999999994
461	2005	247700065	CC du Pays de l'Ourcq	RES	PP + CMS	43296.04
462	2005	247700065	CC du Pays de l'Ourcq	RES	URB	0.0
463	2005	247700065	CC du Pays de l'Ourcq	RES	BOIS	18237.920000000002
464	2005	247700065	CC du Pays de l'Ourcq	RES	GN	50165.10999999999
465	2005	247700065	CC du Pays de l'Ourcq	TER	ELEC	7812.759999999999
466	2005	247700065	CC du Pays de l'Ourcq	TER	PP + CMS	2603.2700000000004
467	2005	247700065	CC du Pays de l'Ourcq	TER	URB	0.0
468	2005	247700065	CC du Pays de l'Ourcq	TER	BOIS	0.0
469	2005	247700065	CC du Pays de l'Ourcq	TER	GN	10607.84
470	2005	247700065	CC du Pays de l'Ourcq	TRAF	ELEC	0.0
471	2005	247700065	CC du Pays de l'Ourcq	TRAF	PP + CMS	117349.95999999999
472	2005	247700065	CC du Pays de l'Ourcq	TRAF	URB	0.0
473	2005	247700065	CC du Pays de l'Ourcq	TRAF	BOIS	0.0
474	2005	247700065	CC du Pays de l'Ourcq	TRAF	GN	0.0
475	2005	247700107	CC Pays de Montereau	AGR	ELEC	248.91000000000003
476	2005	247700107	CC Pays de Montereau	AGR	PP + CMS	12755.96
477	2005	247700107	CC Pays de Montereau	AGR	URB	0.0
478	2005	247700107	CC Pays de Montereau	AGR	BOIS	0.0
479	2005	247700107	CC Pays de Montereau	AGR	GN	2754.7200000000003
480	2005	247700107	CC Pays de Montereau	IND	ELEC	643709.89
481	2005	247700107	CC Pays de Montereau	IND	PP + CMS	95607.22000000002
482	2005	247700107	CC Pays de Montereau	IND	URB	0.0
483	2005	247700107	CC Pays de Montereau	IND	BOIS	0.0
484	2005	247700107	CC Pays de Montereau	IND	GN	496319.86
485	2005	247700107	CC Pays de Montereau	RES	ELEC	116734.32999999999
486	2005	247700107	CC Pays de Montereau	RES	PP + CMS	49663.74999999999
487	2005	247700107	CC Pays de Montereau	RES	URB	34377.16
488	2005	247700107	CC Pays de Montereau	RES	BOIS	31756.62999999999
489	2005	247700107	CC Pays de Montereau	RES	GN	128152.70000000001
490	2005	247700107	CC Pays de Montereau	TER	ELEC	46536.600000000006
491	2005	247700107	CC Pays de Montereau	TER	PP + CMS	11390.140000000001
492	2005	247700107	CC Pays de Montereau	TER	URB	10070.58
493	2005	247700107	CC Pays de Montereau	TER	BOIS	0.0
494	2005	247700107	CC Pays de Montereau	TER	GN	39839.880000000005
495	2005	247700107	CC Pays de Montereau	TRAF	ELEC	0.0
496	2005	247700107	CC Pays de Montereau	TRAF	PP + CMS	366406.72000000003
497	2005	247700107	CC Pays de Montereau	TRAF	URB	0.0
498	2005	247700107	CC Pays de Montereau	TRAF	BOIS	0.0
499	2005	247700107	CC Pays de Montereau	TRAF	GN	0.0
500	2005	247700339	CA Val d'Europe Agglomération	AGR	ELEC	182.7
501	2005	247700339	CA Val d'Europe Agglomération	AGR	PP + CMS	2228.8399999999997
502	2005	247700339	CA Val d'Europe Agglomération	AGR	URB	0.0
503	2005	247700339	CA Val d'Europe Agglomération	AGR	BOIS	0.0
504	2005	247700339	CA Val d'Europe Agglomération	AGR	GN	267.84
505	2005	247700339	CA Val d'Europe Agglomération	IND	ELEC	6908.9400000000005
506	2005	247700339	CA Val d'Europe Agglomération	IND	PP + CMS	409.42
507	2005	247700339	CA Val d'Europe Agglomération	IND	URB	0.0
508	2005	247700339	CA Val d'Europe Agglomération	IND	BOIS	0.0
509	2005	247700339	CA Val d'Europe Agglomération	IND	GN	320.52
510	2005	247700339	CA Val d'Europe Agglomération	RES	ELEC	77828.68000000001
511	2005	247700339	CA Val d'Europe Agglomération	RES	PP + CMS	13534.029999999999
512	2005	247700339	CA Val d'Europe Agglomération	RES	URB	0.0
513	2005	247700339	CA Val d'Europe Agglomération	RES	BOIS	13448.08
514	2005	247700339	CA Val d'Europe Agglomération	RES	GN	90817.93000000001
515	2005	247700339	CA Val d'Europe Agglomération	TER	ELEC	189667.86999999997
516	2005	247700339	CA Val d'Europe Agglomération	TER	PP + CMS	25696.860000000004
517	2005	247700339	CA Val d'Europe Agglomération	TER	URB	0.0
518	2005	247700339	CA Val d'Europe Agglomération	TER	BOIS	0.0
519	2005	247700339	CA Val d'Europe Agglomération	TER	GN	120445.79000000001
520	2005	247700339	CA Val d'Europe Agglomération	TRAF	ELEC	0.0
521	2005	247700339	CA Val d'Europe Agglomération	TRAF	PP + CMS	356322.19999999995
522	2005	247700339	CA Val d'Europe Agglomération	TRAF	URB	0.0
523	2005	247700339	CA Val d'Europe Agglomération	TRAF	BOIS	0.0
524	2005	247700339	CA Val d'Europe Agglomération	TRAF	GN	0.0
525	2005	247700438	CC Pays Créçois	AGR	ELEC	483.6
526	2005	247700438	CC Pays Créçois	AGR	PP + CMS	7253.199999999999
527	2005	247700438	CC Pays Créçois	AGR	URB	0.0
528	2005	247700438	CC Pays Créçois	AGR	BOIS	0.0
529	2005	247700438	CC Pays Créçois	AGR	GN	0.0
530	2005	247700438	CC Pays Créçois	IND	ELEC	3836.22
531	2005	247700438	CC Pays Créçois	IND	PP + CMS	368.96
532	2005	247700438	CC Pays Créçois	IND	URB	0.0
533	2005	247700438	CC Pays Créçois	IND	BOIS	0.0
534	2005	247700438	CC Pays Créçois	IND	GN	1336.53
535	2005	247700438	CC Pays Créçois	RES	ELEC	117898.03000000001
536	2005	247700438	CC Pays Créçois	RES	PP + CMS	57163.119999999995
537	2005	247700438	CC Pays Créçois	RES	URB	0.0
538	2005	247700438	CC Pays Créçois	RES	BOIS	32971.75
539	2005	247700438	CC Pays Créçois	RES	GN	152457.90000000002
540	2005	247700438	CC Pays Créçois	TER	ELEC	17144.929999999997
541	2005	247700438	CC Pays Créçois	TER	PP + CMS	5984.140000000001
542	2005	247700438	CC Pays Créçois	TER	URB	0.0
543	2005	247700438	CC Pays Créçois	TER	BOIS	0.0
544	2005	247700438	CC Pays Créçois	TER	GN	15681.58
545	2005	247700438	CC Pays Créçois	TRAF	ELEC	0.0
546	2005	247700438	CC Pays Créçois	TRAF	PP + CMS	487241.97000000003
547	2005	247700438	CC Pays Créçois	TRAF	URB	0.0
548	2005	247700438	CC Pays Créçois	TRAF	BOIS	0.0
549	2005	247700438	CC Pays Créçois	TRAF	GN	0.0
550	2005	247700594	CA Marne et Gondoire	AGR	ELEC	519.06
551	2005	247700594	CA Marne et Gondoire	AGR	PP + CMS	3019.49
552	2005	247700594	CA Marne et Gondoire	AGR	URB	0.0
553	2005	247700594	CA Marne et Gondoire	AGR	BOIS	0.0
554	2005	247700594	CA Marne et Gondoire	AGR	GN	535.67
555	2005	247700594	CA Marne et Gondoire	IND	ELEC	108882.94999999998
556	2005	247700594	CA Marne et Gondoire	IND	PP + CMS	7466.31
557	2005	247700594	CA Marne et Gondoire	IND	URB	0.0
558	2005	247700594	CA Marne et Gondoire	IND	BOIS	0.0
559	2005	247700594	CA Marne et Gondoire	IND	GN	146611.06000000003
560	2005	247700594	CA Marne et Gondoire	RES	ELEC	235584.14999999997
561	2005	247700594	CA Marne et Gondoire	RES	PP + CMS	72018.53
562	2005	247700594	CA Marne et Gondoire	RES	URB	0.0
563	2005	247700594	CA Marne et Gondoire	RES	BOIS	46002.53999999999
564	2005	247700594	CA Marne et Gondoire	RES	GN	430387.98000000004
565	2005	247700594	CA Marne et Gondoire	TER	ELEC	192062.90999999995
566	2005	247700594	CA Marne et Gondoire	TER	PP + CMS	34212.409999999996
567	2005	247700594	CA Marne et Gondoire	TER	URB	0.0
568	2005	247700594	CA Marne et Gondoire	TER	BOIS	0.0
569	2005	247700594	CA Marne et Gondoire	TER	GN	105024.25
570	2005	247700594	CA Marne et Gondoire	TRAF	ELEC	0.0
571	2005	247700594	CA Marne et Gondoire	TRAF	PP + CMS	883766.03
572	2005	247700594	CA Marne et Gondoire	TRAF	URB	0.0
573	2005	247700594	CA Marne et Gondoire	TRAF	BOIS	0.0
574	2005	247700594	CA Marne et Gondoire	TRAF	GN	0.0
575	2005	247700644	CC l'Orée de la Brie	AGR	ELEC	228.42
576	2005	247700644	CC l'Orée de la Brie	AGR	PP + CMS	3542.8
577	2005	247700644	CC l'Orée de la Brie	AGR	URB	0.0
578	2005	247700644	CC l'Orée de la Brie	AGR	BOIS	0.0
579	2005	247700644	CC l'Orée de la Brie	AGR	GN	0.0
580	2005	247700644	CC l'Orée de la Brie	IND	ELEC	13012.53
581	2005	247700644	CC l'Orée de la Brie	IND	PP + CMS	4864.86
582	2005	247700644	CC l'Orée de la Brie	IND	URB	0.0
583	2005	247700644	CC l'Orée de la Brie	IND	BOIS	0.0
584	2005	247700644	CC l'Orée de la Brie	IND	GN	10281.82
585	2005	247700644	CC l'Orée de la Brie	RES	ELEC	73781.5
586	2005	247700644	CC l'Orée de la Brie	RES	PP + CMS	24844.909999999996
587	2005	247700644	CC l'Orée de la Brie	RES	URB	0.0
588	2005	247700644	CC l'Orée de la Brie	RES	BOIS	13620.369999999999
589	2005	247700644	CC l'Orée de la Brie	RES	GN	117122.73
590	2005	247700644	CC l'Orée de la Brie	TER	ELEC	35093.69
591	2005	247700644	CC l'Orée de la Brie	TER	PP + CMS	9981.560000000001
592	2005	247700644	CC l'Orée de la Brie	TER	URB	0.0
593	2005	247700644	CC l'Orée de la Brie	TER	BOIS	0.0
594	2005	247700644	CC l'Orée de la Brie	TER	GN	33232.81
595	2005	247700644	CC l'Orée de la Brie	TRAF	ELEC	0.0
596	2005	247700644	CC l'Orée de la Brie	TRAF	PP + CMS	267943.15
597	2005	247700644	CC l'Orée de la Brie	TRAF	URB	0.0
598	2005	247700644	CC l'Orée de la Brie	TRAF	BOIS	0.0
599	2005	247700644	CC l'Orée de la Brie	TRAF	GN	0.0
600	2005	247700701	CC Brie Nangissienne	AGR	ELEC	2898.1
601	2005	247700701	CC Brie Nangissienne	AGR	PP + CMS	17376.220000000005
602	2005	247700701	CC Brie Nangissienne	AGR	URB	0.0
603	2005	247700701	CC Brie Nangissienne	AGR	BOIS	0.0
604	2005	247700701	CC Brie Nangissienne	AGR	GN	1704.64
605	2005	247700701	CC Brie Nangissienne	IND	ELEC	444947.58999999997
606	2005	247700701	CC Brie Nangissienne	IND	PP + CMS	20513.250000000004
607	2005	247700701	CC Brie Nangissienne	IND	URB	0.0
608	2005	247700701	CC Brie Nangissienne	IND	BOIS	0.0
609	2005	247700701	CC Brie Nangissienne	IND	GN	4645758.5200000005
610	2005	247700701	CC Brie Nangissienne	RES	ELEC	82564.81
611	2005	247700701	CC Brie Nangissienne	RES	PP + CMS	51318.52
612	2005	247700701	CC Brie Nangissienne	RES	URB	0.0
613	2005	247700701	CC Brie Nangissienne	RES	BOIS	26800.239999999998
614	2005	247700701	CC Brie Nangissienne	RES	GN	88565.73000000001
615	2005	247700701	CC Brie Nangissienne	TER	ELEC	26412.63
616	2005	247700701	CC Brie Nangissienne	TER	PP + CMS	6712.250000000001
617	2005	247700701	CC Brie Nangissienne	TER	URB	0.0
618	2005	247700701	CC Brie Nangissienne	TER	BOIS	375.08
619	2005	247700701	CC Brie Nangissienne	TER	GN	32583.699999999997
620	2005	247700701	CC Brie Nangissienne	TRAF	ELEC	0.0
621	2005	247700701	CC Brie Nangissienne	TRAF	PP + CMS	139107.66999999998
622	2005	247700701	CC Brie Nangissienne	TRAF	URB	0.0
623	2005	247700701	CC Brie Nangissienne	TRAF	BOIS	0.0
624	2005	247700701	CC Brie Nangissienne	TRAF	GN	0.0
625	2005	200033173	CC de la Haute Vallée de Chevreuse	AGR	ELEC	180.07
626	2005	200033173	CC de la Haute Vallée de Chevreuse	AGR	PP + CMS	2932.94
627	2005	200033173	CC de la Haute Vallée de Chevreuse	AGR	URB	0.0
628	2005	200033173	CC de la Haute Vallée de Chevreuse	AGR	BOIS	0.0
629	2005	200033173	CC de la Haute Vallée de Chevreuse	AGR	GN	0.0
630	2005	200033173	CC de la Haute Vallée de Chevreuse	IND	ELEC	4968.37
631	2005	200033173	CC de la Haute Vallée de Chevreuse	IND	PP + CMS	319.06
632	2005	200033173	CC de la Haute Vallée de Chevreuse	IND	URB	0.0
633	2005	200033173	CC de la Haute Vallée de Chevreuse	IND	BOIS	0.0
634	2005	200033173	CC de la Haute Vallée de Chevreuse	IND	GN	0.0
635	2005	200033173	CC de la Haute Vallée de Chevreuse	RES	ELEC	88698.76000000001
636	2005	200033173	CC de la Haute Vallée de Chevreuse	RES	PP + CMS	54864.08000000001
637	2005	200033173	CC de la Haute Vallée de Chevreuse	RES	URB	0.0
638	2005	200033173	CC de la Haute Vallée de Chevreuse	RES	BOIS	16353.61
639	2005	200033173	CC de la Haute Vallée de Chevreuse	RES	GN	146209.30999999997
640	2005	200033173	CC de la Haute Vallée de Chevreuse	TER	ELEC	23988.100000000002
641	2005	200033173	CC de la Haute Vallée de Chevreuse	TER	PP + CMS	5608.3
642	2005	200033173	CC de la Haute Vallée de Chevreuse	TER	URB	0.0
643	2005	200033173	CC de la Haute Vallée de Chevreuse	TER	BOIS	1687.88
644	2005	200033173	CC de la Haute Vallée de Chevreuse	TER	GN	25605.11
645	2005	200033173	CC de la Haute Vallée de Chevreuse	TRAF	ELEC	0.0
646	2005	200033173	CC de la Haute Vallée de Chevreuse	TRAF	PP + CMS	112279.99000000002
647	2005	200033173	CC de la Haute Vallée de Chevreuse	TRAF	URB	0.0
648	2005	200033173	CC de la Haute Vallée de Chevreuse	TRAF	BOIS	0.0
649	2005	200033173	CC de la Haute Vallée de Chevreuse	TRAF	GN	0.0
650	2005	200034130	CC Gally Mauldre	AGR	ELEC	445.61
651	2005	200034130	CC Gally Mauldre	AGR	PP + CMS	9826.45
652	2005	200034130	CC Gally Mauldre	AGR	URB	0.0
653	2005	200034130	CC Gally Mauldre	AGR	BOIS	0.0
654	2005	200034130	CC Gally Mauldre	AGR	GN	7460.63
655	2005	200034130	CC Gally Mauldre	IND	ELEC	2170.86
656	2005	200034130	CC Gally Mauldre	IND	PP + CMS	450.96
657	2005	200034130	CC Gally Mauldre	IND	URB	0.0
658	2005	200034130	CC Gally Mauldre	IND	BOIS	0.0
659	2005	200034130	CC Gally Mauldre	IND	GN	2504.58
660	2005	200034130	CC Gally Mauldre	RES	ELEC	96014.99
661	2005	200034130	CC Gally Mauldre	RES	PP + CMS	51171.75
662	2005	200034130	CC Gally Mauldre	RES	URB	0.0
663	2005	200034130	CC Gally Mauldre	RES	BOIS	14066.81
664	2005	200034130	CC Gally Mauldre	RES	GN	130785.68999999999
665	2005	200034130	CC Gally Mauldre	TER	ELEC	13012.77
666	2005	200034130	CC Gally Mauldre	TER	PP + CMS	4222.35
667	2005	200034130	CC Gally Mauldre	TER	URB	0.0
668	2005	200034130	CC Gally Mauldre	TER	BOIS	0.0
669	2005	200034130	CC Gally Mauldre	TER	GN	7471.84
670	2005	200034130	CC Gally Mauldre	TRAF	ELEC	0.0
671	2005	200034130	CC Gally Mauldre	TRAF	PP + CMS	213470.53000000003
672	2005	200034130	CC Gally Mauldre	TRAF	URB	0.0
673	2005	200034130	CC Gally Mauldre	TRAF	BOIS	0.0
674	2005	200034130	CC Gally Mauldre	TRAF	GN	0.0
675	2005	200058519	CA Saint-Germain Boucles de Seine	AGR	ELEC	725.31
676	2005	200058519	CA Saint-Germain Boucles de Seine	AGR	PP + CMS	9225.02
677	2005	200058519	CA Saint-Germain Boucles de Seine	AGR	URB	0.0
678	2005	200058519	CA Saint-Germain Boucles de Seine	AGR	BOIS	0.0
679	2005	200058519	CA Saint-Germain Boucles de Seine	AGR	GN	3151.46
680	2005	200058519	CA Saint-Germain Boucles de Seine	IND	ELEC	92496.42000000001
681	2005	200058519	CA Saint-Germain Boucles de Seine	IND	PP + CMS	10891.32
682	2005	200058519	CA Saint-Germain Boucles de Seine	IND	URB	5013.25
683	2005	200058519	CA Saint-Germain Boucles de Seine	IND	BOIS	0.0
684	2005	200058519	CA Saint-Germain Boucles de Seine	IND	GN	88893.69
685	2005	200058519	CA Saint-Germain Boucles de Seine	RES	ELEC	841320.33
686	2005	200058519	CA Saint-Germain Boucles de Seine	RES	PP + CMS	489537.75
687	2005	200058519	CA Saint-Germain Boucles de Seine	RES	URB	64595.450000000004
688	2005	200058519	CA Saint-Germain Boucles de Seine	RES	BOIS	91202.23999999999
689	2005	200058519	CA Saint-Germain Boucles de Seine	RES	GN	1934690.38
690	2005	200058519	CA Saint-Germain Boucles de Seine	TER	ELEC	366926.42
691	2005	200058519	CA Saint-Germain Boucles de Seine	TER	PP + CMS	97574.51000000001
692	2005	200058519	CA Saint-Germain Boucles de Seine	TER	URB	10254.6
693	2005	200058519	CA Saint-Germain Boucles de Seine	TER	BOIS	0.0
694	2005	200058519	CA Saint-Germain Boucles de Seine	TER	GN	411509.06000000006
695	2005	200058519	CA Saint-Germain Boucles de Seine	TRAF	ELEC	0.0
696	2005	200058519	CA Saint-Germain Boucles de Seine	TRAF	PP + CMS	1878997.64
697	2005	200058519	CA Saint-Germain Boucles de Seine	TRAF	URB	0.0
698	2005	200058519	CA Saint-Germain Boucles de Seine	TRAF	BOIS	0.0
699	2005	200058519	CA Saint-Germain Boucles de Seine	TRAF	GN	0.0
700	2005	200058782	CA de Saint-Quentin-en-Yvelines	AGR	ELEC	1745.4699999999998
701	2005	200058782	CA de Saint-Quentin-en-Yvelines	AGR	PP + CMS	2601.71
702	2005	200058782	CA de Saint-Quentin-en-Yvelines	AGR	URB	0.0
703	2005	200058782	CA de Saint-Quentin-en-Yvelines	AGR	BOIS	0.0
704	2005	200058782	CA de Saint-Quentin-en-Yvelines	AGR	GN	0.0
705	2005	200058782	CA de Saint-Quentin-en-Yvelines	IND	ELEC	347491.52
706	2005	200058782	CA de Saint-Quentin-en-Yvelines	IND	PP + CMS	9296.009999999998
707	2005	200058782	CA de Saint-Quentin-en-Yvelines	IND	URB	5755.59
708	2005	200058782	CA de Saint-Quentin-en-Yvelines	IND	BOIS	0.0
709	2005	200058782	CA de Saint-Quentin-en-Yvelines	IND	GN	206265.88
